ruta_base	tratamiento	nivel_revision	motivo	lineas_base	sha256_base
vantare-v2/docs/vantare-program/handoffs/strategy-planner.md	Conservar gobierno	Inventario y barrido de enlaces	Contrato/plantilla de gobierno o continuidad; Notion decide alcance y estado, GitHub aporta evidencia técnica.	1038	46c649a1b922e28903cc11dd4dc2a09f29190dec442199ba9d3766108a9ac3c0
vantare-v2/docs/vantare-program/handoffs/telemetry-analysis.md	Conservar gobierno	Inventario y barrido de enlaces	Contrato/plantilla de gobierno o continuidad; Notion decide alcance y estado, GitHub aporta evidencia técnica.	457	08070eec0dc1c39a77fcafbb482673548b7953452acb222f47c49898f01f222e
vantare-v2/docs/vantare-program/handoffs/telemetry-core.md	Conservar gobierno	Inventario y barrido de enlaces	Contrato/plantilla de gobierno o continuidad; Notion decide alcance y estado, GitHub aporta evidencia técnica.	3216	cabf44f694408556665ac1d8ca9436bfcf63c7c41c638dde3197b3675ce244e5
vantare-v2/docs/vantare-program/handoffs/testing-center.md	Conservar gobierno	Inventario y barrido de enlaces	Contrato/plantilla de gobierno o continuidad; Notion decide alcance y estado, GitHub aporta evidencia técnica.	70	892ca414d0152ea0101c1cee3e64509e28b08e185b6916da897865ac4ab6c1ea
vantare-v2/docs/vantare-program/notion-document-audit.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	197	d2e77ae7806d61b19b1bb778b54e39f074bac95ec00d40d0c1f596dd0f2a15f7
vantare-v2/docs/vantare-program/notion-transition.md	Conservar gobierno	Inventario y barrido de enlaces	Contrato/plantilla de gobierno o continuidad; Notion decide alcance y estado, GitHub aporta evidencia técnica.	224	8964d86afd7e30645fa4828a3c08edefd177d46a04323da8449f765fdf626119
vantare-v2/docs/vantare-program/product-contract.md	Actualizar	Revisión focal documentada	Reconcilia contradicción de beta pública con decisión existente del 11 de septiembre.	120	0feba1cfac8858ee57504edfe9939c50a9223c40c09159a5b2a3025e8c527e11
vantare-v2/docs/vantare-program/project-map.md	Actualizar	Revisión focal documentada	Mapa de fronteras contrastado: Strategy histórico V2 activo; live V1 opcional; retira cola ISA de agosto.	92	bab759a729d8e99f2c757fe06cd5b3d52453fea25bed6d51d5fc0f884617670f
vantare-v2/docs/vantare-program/research-policy.md	Conservar gobierno	Inventario y barrido de enlaces	Contrato/plantilla de gobierno o continuidad; Notion decide alcance y estado, GitHub aporta evidencia técnica.	46	5ec44d28a86b852d155533600c1434d8c5016ae255763388405ce9b56f4fcbd7
vantare-v2/docs/vantare-program/research/telemetry-analysis/README.md	Actualizar	Revisión focal documentada	Analysis orienta al handoff y distingue backend histórico de pantalla no integrada.	48	cda51e66ed299ed4703fb8d5455c43aba4268d0af179f9c937591ae38a9c3cb7
vantare-v2/docs/vantare-program/research/telemetry-analysis/architecture.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	75	c8895a19f2e20e17e4fb45196eb3f0091ec22d41d24cfd1627c0647a71d80e9c
vantare-v2/docs/vantare-program/research/telemetry-analysis/competitive-matrix.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	27	e5b9c5a5683f06cc433d584ca153f7de6f675936687cfcbf6cb0b170d1822990
vantare-v2/docs/vantare-program/research/telemetry-analysis/duckdb-adapter-decision.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	586	f594e5b6bd2e08166f5a2febb2fb277b5d2803043987ec3e51fac0c57d58e44a
vantare-v2/docs/vantare-program/research/telemetry-analysis/evidence/README.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	14	7ec2471a0f9b9110f6ed0c4651d547e95ce2e104e943f99232b18aa34c218b8b
vantare-v2/docs/vantare-program/research/telemetry-analysis/evidence/duckdb-1.5.5-windows-amd64-license-inventory.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	148	032a2cc5148f81440b6057ecb44ceb9e7c97161b7d35e1bd8c3b138e1922a360
vantare-v2/docs/vantare-program/research/telemetry-analysis/historical-model.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	171	a4ded1377183c0d141226bb0f0e082a9f3b72e6d4d815a2ade6025e61d5d150b
vantare-v2/docs/vantare-program/research/telemetry-analysis/import-contract.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	109	0a349102d817534aeb189b42b8f4dedf2c5822ab13d51a8661708a40c5cf788a
vantare-v2/docs/vantare-program/research/telemetry-analysis/lmu-duckdb-characterization.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	156	5f3ad96795c4b30f49795230df1d5dc55c8af94f792612cbd9ac3fc622971753
vantare-v2/docs/vantare-program/research/telemetry-analysis/lmu-repository-findings.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	72	4c3a170b71b89026c915e5c734bf398ee1b59ac216f8d2815739d38c1cf20fa9
vantare-v2/docs/vantare-program/research/telemetry-analysis/plan-microcuts.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	48	f78aa63df31196c9a3d1b29c21a6e801badc7100bf1f8fef8c5c359dc659aa88
vantare-v2/docs/vantare-program/research/telemetry-analysis/product-contract.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	45	c920aca182bf21eed461dce0c3ff5bc9ceaea898560da843dc75b211eab93865
vantare-v2/docs/vantare-program/research/telemetry-analysis/sources.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	40	6aa5c9ee1dd07b98c6946a1a40d8cdac2e9f24b9757abcdd8fa966d603c29e2d
vantare-v2/docs/vantare-program/research/telemetry-analysis/spikes/ta03b/README.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	66	ad7a7f51fa6216da07d5c80709465d7e3827f863a2d6e4635d033b0ed456a6cc
vantare-v2/docs/vantare-program/research/telemetry-analysis/ta03c-duckdb-adapter-evidence.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	142	9d730592d1466cec1a6ac4612cbd314cfef06f7b1dce3824d0e183eb8837c1d3
vantare-v2/docs/vantare-program/research/telemetry-analysis/ta03c-duckdb-adapter-plan.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	273	96478698b970546d41abf01cfc393bfc5618f215e04d23e3f89ad399abe4716d
vantare-v2/docs/vantare-program/research/telemetry-analysis/ta03e-ta03f-execution-plan.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	186	94f36fd3341b76546740396a1e3723207b3acf676664c4f11ececc416d8a7aee
vantare-v2/docs/vantare-program/research/telemetry-analysis/ui-ux.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	32	9d00f598acb39fcc555089c1e58234b8d4be4b8178d21d19e9e4be37e8dda3d3
vantare-v2/docs/vantare-suite-architecture.md	Consolidar	Comparación con sucesor; archivo inmutable	Consolidado; contenido anterior conservado por SHA inmutable y sucesor enlazado.	79	b7b96c36beea2dfab414c4bd25511f7f4359cc999f494a1ac9a54d84ba12264f
vantare-v2/docs/vantare-suite-ingeniero-integration-inventory.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	41	05540352db06cb2180a8174eb785b1c9b83857d4993e22a7f7adf850e3229d19
vantare-v2/docs/versioning-and-release-gates.md	Actualizar	Revisión focal documentada	Enlace al sincronizador real de versiones.	179	2c63796e5e73321e424707e35f079c781523b2405854c5a21c8d5ee81193b0cf
vantare-v2/docs/visual-regression-harness.md	Consolidar	Comparación con sucesor; archivo inmutable	El diseño Playwright anterior y el comando visual:overlay-studio fueron sustituidos. Consultar los scripts actuales y la preparación de Workshop.	183	298991a29ef4d67cd33755fcd5241f3c9c9436da52cb52163a5d083922d8a627
vantare-v2/docs/widget-architecture.md	Actualizar	Revisión focal documentada	Delimita contenido histórico/compatibilidad y enlaza sucesor específico.	416	73bfb208c20af2770fed41030d58cb7251f0e3e8be412c36538c29ca8440eb35
vantare-v2/docs/widget-design-systems.md	Consolidar	Comparación con sucesor; archivo inmutable	La guía anterior mezcla el catálogo y renderizadores retirados. La autoría actual edita TSX/CSS productivo y usa WidgetVisualHost.	331	910d6dfe0b7135094909100556ab4621c2bedd3cbc8cb1fe7235907b186bdd25
vantare-v2/docs/widget-preview-bug-log.md	Conservar evidencia	Inventario y barrido de enlaces	Evidencia, inventario o investigación fechada; no trasladar resultados al runtime actual sin revalidación.	254	38d4e8b9f6e9789933bd970b5adee5aa062dd90a2aab26ffe03b312d3dd895a7
vantare-v2/docs/widget-rendering-preview-contract.md	Consolidar	Comparación con sucesor; archivo inmutable	El contrato de dos editores y sus rutas de preview fue sustituido por Studio V3. Los criterios visuales históricos permanecen en el original.	482	052e3229894eb3f3a97c8b8c771c89439fc84f890492481a96655188fbf909bf
vantare-v2/frontend/README.md	Actualizar	Revisión focal documentada	Elimina plantilla Vite genérica y documenta los scripts existentes.	73	8dc9e0ee2281acb3324624fbe6eb7e1377cc626f616ea4dc90e3a90ae094374d
vantare-v2/frontend/public/fonts/README.md	Conservar referencia	Inventario y barrido de enlaces	Documento específico: usar con el contrato/tarea vigente; no se certifican aquí todas sus afirmaciones.	13	9634cd7b6a513103b35ee5cbe09c55935076f3b1d3dff0bff3acf3d2cf89c804
vantare-v2/frontend/src/assets/fonts/orbit/OFL-Cascadia-Code.txt	Conservar soporte	Inventario y barrido de enlaces	Fixture, contrato de test o licencia. Su extensión textual no lo convierte en documentación prescindible.	93	5dd548d31a85f756e01d63e00d7faf1e324103ed3e9102fcbbabf2cc2db6dd39
vantare-v2/frontend/src/assets/fonts/orbit/OFL-Inter.txt	Conservar soporte	Inventario y barrido de enlaces	Fixture, contrato de test o licencia. Su extensión textual no lo convierte en documentación prescindible.	93	5dd548d31a85f756e01d63e00d7faf1e324103ed3e9102fcbbabf2cc2db6dd39
vantare-v2/frontend/src/assets/fonts/vantare-crystal/OFL-Inter.txt	Conservar soporte	Inventario y barrido de enlaces	Fixture, contrato de test o licencia. Su extensión textual no lo convierte en documentación prescindible.	93	5dd548d31a85f756e01d63e00d7faf1e324103ed3e9102fcbbabf2cc2db6dd39
vantare-v2/frontend/src/assets/fonts/vantare-crystal/OFL-JetBrains-Mono.txt	Conservar soporte	Inventario y barrido de enlaces	Fixture, contrato de test o licencia. Su extensión textual no lo convierte en documentación prescindible.	93	b2fe5e8987594e9ffd1d2ca52a2f5d73eb8335243893c5d6254b5ad69269591d
vantare-v2/frontend/src/assets/fonts/vantare-crystal/OFL-Plus-Jakarta-Sans.txt	Conservar soporte	Inventario y barrido de enlaces	Fixture, contrato de test o licencia. Su extensión textual no lo convierte en documentación prescindible.	93	f9a8e776b4b048227f2f046b8716083eb04b1539d9ad1d4b87e81c1df28f86e3
vantare-v2/frontend/src/assets/fonts/vantare-crystal/README.md	Conservar referencia	Inventario y barrido de enlaces	Documento específico: usar con el contrato/tarea vigente; no se certifican aquí todas sus afirmaciones.	23	849db326c2934a85d7206c37e9a9a54a3c51990786bdea406da20d902b0378ba
vantare-v2/frontend/src/overlay/design-systems/vantare-endurance/standings/tower-assets/README.md	Conservar referencia	Inventario y barrido de enlaces	Documento específico: usar con el contrato/tarea vigente; no se certifican aquí todas sus afirmaciones.	21	f0262e7e9e769ac03aed57664118e8df24e1e593328607898ed833d22fd12bb8
vantare-v2/frontend/src/overlay/widget-types/engineer-radio/engineer-radio-v2-verdict.md	Conservar referencia	Inventario y barrido de enlaces	Documento específico: usar con el contrato/tarea vigente; no se certifican aquí todas sus afirmaciones.	14	4190e40a55fad44d965ca517b9801393241f8a92a77cdc5c6f09b09672142a66
vantare-v2/frontend/test_output.txt	Retirar	Verificación de obsolescencia/referencias	Salida generada de tests sin referencias versionadas; no es un informe vigente.	31	3b2b9db6f7dfc978a6bebf5a80c459deed68be5e431ca56d3a80ea3640e2f7e1
vantare-v2/infra/curation-worker/README.md	Conservar referencia	Inventario y barrido de enlaces	Documento específico: usar con el contrato/tarea vigente; no se certifican aquí todas sus afirmaciones.	128	7a642b72779d56cfd422dbea0f85ad832941b607571f0f8563be829c97a8105b
vantare-v2/internal/calendar/testdata/daily-schedule-2026-08-04.txt	Conservar soporte	Inventario y barrido de enlaces	Fixture, contrato de test o licencia. Su extensión textual no lo convierte en documentación prescindible.	22	f2c8e0298169a8bd9e6af6849497316c2e1655af6205e5401f3162401678ff80
vantare-v2/internal/calendar/testdata/daily-schedule-2026-08-25.txt	Conservar soporte	Inventario y barrido de enlaces	Fixture, contrato de test o licencia. Su extensión textual no lo convierte en documentación prescindible.	25	97d375c7b10081441b89d7a5b53751ea753dd3468988b21bdd7b6685ef05ced9
vantare-v2/internal/engineer/replayoracle/testdata/README.md	Conservar soporte	Inventario y barrido de enlaces	Fixture, contrato de test o licencia. Su extensión textual no lo convierte en documentación prescindible.	24	33626f4314b1a52bc0579145aeace6a4baad387af40a76c64d1b1e6eb5f1c6b7
vantare-v2/internal/strategy/catalog/testdata/TEST_KEY_README.md	Conservar soporte	Inventario y barrido de enlaces	Fixture, contrato de test o licencia. Su extensión textual no lo convierte en documentación prescindible.	3	84047b9a6f05ddc0873cfa3db23493ad07d4cc1303ce113497e2ead5527d8177
vantare-v2/internal/telemetry/projection/engineer/testdata/engineer_observation_v1.golden.txt	Conservar soporte	Inventario y barrido de enlaces	Fixture, contrato de test o licencia. Su extensión textual no lo convierte en documentación prescindible.	9	6ecb43b1cd6a471613e8ba647817b82ecaa558f0a4a7c634719f67bbf7d80ad1
vantare-v2/internal/telemetry/testdata/live-session/README.md	Conservar soporte	Inventario y barrido de enlaces	Fixture, contrato de test o licencia. Su extensión textual no lo convierte en documentación prescindible.	39	a4e42c2b081093445c41d2c2598a7319d1388ebe94219e6ec06e8a7317bc97b3
vantare-v2/mejoras/arrastre-y-resize.md	Conservar referencia	Inventario y barrido de enlaces	Documento específico: usar con el contrato/tarea vigente; no se certifican aquí todas sus afirmaciones.	9	1baf6622c785bf8a23de2175c29d1d5a5cb95b889eaa23a41fb848f49157d8a2
vantare-v2/release-package/LEEME-TESTERS.txt	Conservar referencia	Inventario y barrido de enlaces	Documento específico: usar con el contrato/tarea vigente; no se certifican aquí todas sus afirmaciones.	51	aa35b7e8bf04f02d7f85d00b0c861c81fa04914e4d345547db7b94aa45539f57
vantare-v2/scripts/bench/README.md	Conservar referencia	Inventario y barrido de enlaces	Documento específico: usar con el contrato/tarea vigente; no se certifican aquí todas sus afirmaciones.	37	c78e47ea8209e707d8a9c0d71006f6d117f34c85018e238a18a33daa19e36017
vantare-v2/scripts/bench/testdata/logman-query-ets.txt	Conservar soporte	Inventario y barrido de enlaces	Fixture, contrato de test o licencia. Su extensión textual no lo convierte en documentación prescindible.	8	cfe03a98ecf0ca3642fc212460cc5578f364482b6abfc9d139a5927bc10edd42
vantare-v2/testdata/README.md	Conservar soporte	Inventario y barrido de enlaces	Fixture, contrato de test o licencia. Su extensión textual no lo convierte en documentación prescindible.	34	1033fa42a1b848044e97e0b100bb8878fac1ed9b0cb2d01d1ef50125fce234b3
